movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,year,clean_title,genres_list,budget,tagline,adult,overview,revenue,runtime,tmdb_rating,tmdb_votes,popularity,release_date,original_language,original_title,poster_path,backdrop_path,countries,languages,production_companies,certification_us,cinematographer,composer,editor,keywords,plot,awards,rated,rating,imdb_rating,imdb_votes,metascore,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,lead_actor_1,lead_actor_2,lead_actor_3,lead_character_1,lead_character_2,lead_character_3,supporting_actor_1,supporting_actor_2,supporting_actor_3,supporting_actor_4,supporting_actor_5,supporting_character_1,supporting_character_2,supporting_character_3,supporting_character_4,supporting_character_5,main_director,main_producer,main_writer,main_genre,tone,theme,plot_structure,historical_period,movie_type,inference_confidence
1391,Mars Attacks! (1996),Action|Comedy|Sci-Fi,116996,75,3.0930232558139537,86,1996,Mars Attacks!,"['Action', 'Comedy', 'Sci-Fi']",70000000,Bonito planeta ¡Nos lo quedamos!,False,"Parodia de los filmes de ciencia ficción de los años 50. Unos platillos volantes procedentes de Marte sobrevuelan todas las capitales del mundo. La población, aterrada, espera conocer sus intenciones. Al presidente de los Estados Unidos, su asesor científico le asegura que serán absolutamente pacíficas. Sin embargo, sus asesores militares le aconsejan que aniquile a los marcianos antes de que sea demasiado tarde.",101371017,106,6.4,5735,4.819,1996-12-13,en,Mars Attacks!,/uNtD2Ci0sJSahFNtvxbVldqEpXx.jpg,/ELsTifJ2lu4vsMhoHeZ5EnncHw.jpg,United States of America,English|Français,Warner Bros. Pictures|Tim Burton Productions,PG-13,Peter Suschitzky,Danny Elfman,Chris Lebenzon,usa president|the white house|planet mars|saving the world|cataclysm|total destruction|laser gun|ambassador|congress|flying saucer|dark comedy|parody|based on comic|alien|creature|alien invasion|outer space,"It is a normal day for everyone, until President of the United States James Dale (Jack Nicholson) announces Martians have been spotted circling Earth. The Martians land and a meeting is arranged, but not everything goes to plan, and the Martians seem to have other plans for Earth. Are they just misunderstood beings or do they really want to destroy all of humanity?",3 wins & 19 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '55%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",6.4,"255,116",52.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Jack Nicholson,Glenn Close,Annette Bening,President Dale / Art Land,Marsha Dale,Barbara Land,Pierce Brosnan,Danny DeVito,Martin Short,Sarah Jessica Parker,Michael J. Fox,Donald Kessler,Rude Gambler,Jerry Ross,Nathalie Lake,Jason Stone,Tim Burton,Larry Franco,Jonathan Gems,Action,ComedyTone,,LinearNarrative,Historical,FeatureFilm,0.5666666666666667
1393,Jerry Maguire (1996),Drama|Romance,116695,9390,3.594117647058824,85,1996,Jerry Maguire,"['Drama', 'Romance']",50000000,Sólo siendo el mejor… puedes alcanzar el triunfo.,False,"Jerry Maguire es un agente de deportes cínico y prometedor que es despedido de la empresa en que trabaja por haber redactado una declaración de principios en la que se lamenta de la falta de ética en su profesión. Sin trabajo y con un único cliente, debe empezar una nueva vida, ayudado por una secretaria que ha decidido abandonarlo todo para trabajar a su lado.",273600000,139,6.974,3563,5.6414,1996-12-13,en,Jerry Maguire,/wyEECX6JopQfJPbfVi4sRVLKGpy.jpg,/a66PKC32YVZISoqZtRQyz8c9Vx6.jpg,United States of America,English,TriStar Pictures|Gracie Films,R,Janusz Kamiński,Nancy Wilson,Joe Hutshing,career|sports|stadium|american football|single mother|thoughtful,"Jerry Maguire (Tom Cruise) is a successful sports agent. The biggest clients, the respect, a beautiful fiancée, he has it all. Until one night he questions his purpose. His place in the world, and finally comes to terms with what's wrong with his career and life. Recording all of his thoughts in a mission statement, Jerry feels he has a new lease on life. Unfortunately his opinions aren't met with enthusiasm from his superiors and after dishonorably being stripped of his high earning clients and elite status within the agency, Jerry steps out into the sports business armed with only one volatile client, Rod Tidwell (Cuba Gooding, Jr.), and the only person with belief in his abilities, Dorothy Boyd (Renée Zellweger), with the impossible task of rebuilding what he once had. Along the way, he faces the harsh truth which he'd ignored in the past and a host of hardships that he'd never faced before.",Won 1 Oscar. 26 wins & 41 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '84%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",7.3,"306,995",77.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Tom Cruise,Renée Zellweger,Cuba Gooding Jr.,Jerry Maguire,Dorothy Boyd,Rod Tidwell,Kelly Preston,Jerry O'Connell,Jay Mohr,Regina King,Bonnie Hunt,Avery Bishop,Frank Cushman,Bob Sugar,Marcee Tidwell,Laurel Boyd,Cameron Crowe,Cameron Crowe,,Drama,DramaticTone,Family,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1394,Raising Arizona (1987),Comedy,93822,378,3.9913793103448274,58,1987,Raising Arizona,['Comedy'],6000000,¡Vaya gozada de secuestro!,False,"H.I. McDonnough y Edwina, un exconvicto y una expolicía, son una pareja que ven sus planes de futuro frustrados al no poder tener hijos, pero están dispuestos a intentar recuperarlos secuestrando al bebé de una familia que acaba de tener quintillizos.",29180280,94,7.051,2256,2.3958,1987-03-13,en,Raising Arizona,/iLOKSXqDeVzA2al9f55WU7VAHE0.jpg,/oSFshBf9Wrv5UcmZYAmy28BwSSh.jpg,United States of America,English,Circle Films,PG-13,Barry Sonnenfeld,Carter Burwell,Michael R. Miller,baby|robbery|supermarket|pregnancy|arizona|satire|family relationships|absurd|amused|melodramatic,"Recidivist hold-up man H.I. McDonnough and police woman Edwina marry, only to discover they are unable to conceive a child. Desperate for a baby, the pair decide to kidnap one of the quintuplets of furniture tycoon Nathan Arizona. The McDonnoughs try to keep their crime secret, while friends, co-workers and a feral bounty hunter look to use Nathan Jr. for their own purposes.",4 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '91%'}, {'Source': 'Metacritic', 'Value': '69/100'}]",7.3,"158,225",69.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nicolas Cage,Holly Hunter,Trey Wilson,H.I.,Ed,"Nathan Arizona, Sr.",John Goodman,William Forsythe,Sam McMurray,Frances McDormand,"Randall ""Tex"" Cobb",Gale,Evelle,Glen,Dot,Leonard Smalls,Joel Coen,Ethan Coen,Ethan Coen,Comedy,DramaticTone,Family|Love,EpisodicNarrative,Historical,FeatureFilm,0.7333333333333334
1396,Sneakers (1992),Action|Comedy|Crime|Drama|Sci-Fi,105435,2322,3.4782608695652173,46,1992,Sneakers,"['Action', 'Comedy', 'Crime', 'Drama', 'Sci-Fi']",23000000,"Podríamos contarle de qué se trata pero, por supuesto, después tendríamos que matarle.",False,"Martin Bishop, un genio de los ordenadores, es el líder de un grupo de expertos especializados en comprobar los sistemas de seguridad de grandes empresas. Un día es obligado a trabajar para una agencia secreta con el fin de robar una caja negra secreta. Tras conseguirla, descubren que dicha caja tiene la capacidad de decodificar todos los sistemas de encriptación existentes en el mundo, y que los agentes para los que trabajan no son exactamente del gobierno",105232691,150,6.903,1015,7.5299,1992-09-09,en,Sneakers,/xU5iAPmI2zAcZjjgCqCceabogSY.jpg,/smK3ud9IKSLVuRXdKauJ9p0DwNB.jpg,United States of America,普通话|English|Français|Italiano|Pусский,Universal Pictures,PG-13,John Lindley,James Horner,Tom Rolf,hacker|mathematician|assignment|calm|relaxed|sympathetic,"Martin Bishop is the head of a group of experts who specialize in testing security systems. When he is blackmailed by government agents into stealing a top secret black box, the team find themselves embroiled in a game of danger and intrigue. After they recover the box, they discover that it has the capability to decode all existing encryption systems around the world, and that the agents who hired them didn't work for the government after all.",2 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '80%'}, {'Source': 'Metacritic', 'Value': '65/100'}]",7.1,"67,258",65.0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,Robert Redford,Sidney Poitier,David Strathairn,Bishop,Crease,Whistler,Dan Aykroyd,River Phoenix,Ben Kingsley,Denise Dowse,Timothy Busfield,Mother,Carl,Cosmo,Bank Teller,Dick Gordon,Phil Alden Robinson,Walter F. Parkes,Walter F. Parkes,Action,SuspensefulTone,Family,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1407,Scream (1996),Comedy|Horror|Mystery|Thriller,117571,4232,3.2,70,1996,Scream,"['Comedy', 'Horror', 'Mystery', 'Thriller']",14000000,Alguien ha llevado su pasión por las películas de terror demasiado lejos.,False,"Sidney Prescott, una adolescente de la pequeña comunidad de Woodsboro, se convierte en el objetivo de un misterioso asesino en serie. Una reportera de un canal de noticias, Gale Weathers, que cubrió el asesinato un año atrás de la madre de Sidney, cubre ahora estos asesinatos, además ha escrito un libro en el que defiende al supuesto asesino de Maureen, Cotton Weary, que va a ir a la cámara de gas, alegando que cayó en una trampa, lo que hace reavivar la polémica. Los crímenes dejan de ser aislados y continúan los asesinatos. Ahora Sidney, su novio y sus amigos están en peligro, ya que el asesino quiere revivir lo sucedido un año atrás con Maureen Prescott, pero esta vez con su hija.",173046663,111,7.425,7620,10.0023,1996-12-20,en,Scream,/pO39MWOrEmJYthKyWT79BYCVRrO.jpg,/4PPC7fKClu0u7NTbo5xgV4vb5VD.jpg,United States of America,English,Dimension Films|Woods Entertainment,R,Mark Irwin,Marco Beltrami,Patrick Lussier,high school|small town|riddle|killing|halloween|house party|serial killer|school|slasher|whodunit|biting|killing spree|phone|tabloid|news reporter|self-referential|macabre|crime spree|halloween costume|shocking|young adult|teenager|farcical|foreboding|ominous,"A year after her mother's death, Sidney Prescott (Neve Campbell) and her friends started experiencing some strange phone calls. They later learned the calls were coming from a crazed serial killer, in a white faced mask and a large black robe, looking for revenge. His phone calls usually consist of many questions, the main one being: What's your favorite scary movie? Along with much scary movie trivia, ending with bloody pieces of innocent lives scattered around the small town of Woodsboro.",12 wins & 11 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '78%'}, {'Source': 'Metacritic', 'Value': '66/100'}]",7.4,"436,138",66.0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,David Arquette,Neve Campbell,Courteney Cox,Dewey Riley,Sidney Prescott,Gale Weathers,Matthew Lillard,Rose McGowan,Skeet Ulrich,Jamie Kennedy,Drew Barrymore,Stu Macher,Tatum Riley,Billy Loomis,Randy Meeks,Casey Becker,Wes Craven,Cathy Konrad,Kevin Williamson,Comedy,DarkTone,,EpisodicNarrative,Historical,FeatureFilm,0.5666666666666667
1466,Donnie Brasco (1997),Crime|Drama,119008,9366,3.740384615384616,52,1997,Donnie Brasco,"['Crime', 'Drama']",35000000,Basado en una historia real.,False,"Basada en hechos reales, narra la historia del agente del FBI, Joe Pistone, que abandona temporalmente a su familia y se hace pasar por gángster, el joyero Donnie Brasco, y que para ser aceptado por los mafiosos debe probar su lealtad y su disposición para cometer crímenes. Para acceder al corazón de las actividades del clan de los Bonnano, Donnie se gana la confianza de Lefty Ruggiero, un cínico pistolero en decadencia que nunca consiguió entrar en las altas esferas del poder.",124909762,125,7.536,4724,3.3822,1997-02-27,en,Donnie Brasco,/8ZtSStirIYiGF6HWjYTSWppo6c6.jpg,/eSICWLHrkeydx7DGcCH0gLhVGIa.jpg,United States of America,日本語|English|Italiano,Mark Johnson Productions|Baltimore Pictures|Mandalay Entertainment,R,Peter Sova,Patrick Doyle,Jon Gregory,florida|new york city|undercover|gangster|1970s|based on true story|mobster|mafia|dirty cop|informant|surveillance|card playing|stealing money|marriage counselor|drug deal|fbi agent,"This true story follows FBI agent Joe Pistone as he infiltrates the mafia of New York. Befriending Lefty Ruggiero, Pistone (under the name Donnie Brasco) is able to embed himself in a mafia faction led by Sonny Black. Ruggiero and Pistone become tight as the group goes about collecting money for 'the bosses'. Eventually, the group become big-time when Black himself becomes a boss; all the while, Pistone collects evidence. However, the trials and tribulations of the undercover work become more than Pistone can bear. His marriage falls apart, and to top it off, the mafia suspect a mole in the organization. The real dilemma is afforded to Pistone, who knows if he walks away from the mafia, Ruggiero will be the one punished.",Nominated for 1 Oscar. 2 wins & 16 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '77/100'}]",7.7,"352,285",77.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,Johnny Depp,Al Pacino,Michael Madsen,Donnie Brasco / Joseph D. 'Joe' Pistone,Benjamin 'Lefty' Ruggiero,Dominick 'Sonny Black' Napolitano,Bruno Kirby,James Russo,Anne Heche,Zeljko Ivanek,Brian Tarantina,Nicholas 'Nicky' Santora,Paulie,Maggie Pistone,Tim Curley,Bruno,Mike Newell,Louis DiGiaimo,Paul Attanasio,Crime,RomanticTone,Love,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1485,Liar Liar (1997),Comedy,119528,1624,3.033783783783784,74,1997,Liar Liar,['Comedy'],45000000,Créeme.,False,"Fletcher Reed es un servidor de la justicia que se atiene a un sólo código ético: la verdad es negociable. Sin permitir que los hechos interfieran con un buen argumento, no tiene rival en cuanto a exagerar y distorsionar la verdad. Él es una persona muy convincente y un mentiroso empedernido que se está labrando una prometedora carrera legal, representando a los personajes más inmorales de la sociedad, clientes que otros abogados no representan por pura ética. Pero lo que hace de Fletcher un buen abogado es también lo que le convierte en un padre irresponsable. Un día, su hijo Max lo transforma en una persona honrada y Fletcher descubre que su más preciado tesoro, su boca, de repente se ha convertido en su más grave debilidad.",302710615,86,6.704,6058,4.8863,1997-03-21,en,Liar Liar,/qSFIZFLgm2gaSJ4sKx13B7wXzx3.jpg,/nuDMG0uTaiWFVD6XfHPruum5JOL.jpg,United States of America,English,Universal Pictures|Imagine Entertainment,PG-13,Russell Boyd,John Debney,Don Zimmerman,california|workaholic|truth|honesty|liar|lawyer|courtroom|ex-husband ex-wife relationship|wishes come true|dramedy|lies|father son relationship|attorney|birthday wish|young son|son's birthday|divorce court,"Fletcher Reede, a fast talking attorney, habitual liar, and divorced father is an incredibly successful lawyer who has built his career by lying. He has a habit of giving precedence to his job and always breaking promises to be with his young son Max, but Fletcher lets Max down once too often, for missing his own son's birthday party. But until then at 8:15 Max has decided to make an honest man out of him as he wishes for one whole day his dad couldn't tell a lie. When the wish comes true all Fletcher can do is tell the truth and cannot tell one lie. Uh-oh for Fletcher Reede.",4 wins & 6 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '83%'}, {'Source': 'Metacritic', 'Value': '70/100'}]",6.9,"355,497",70.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jim Carrey,Maura Tierney,Justin Cooper,Fletcher Reede,Audrey Reede,Max Reede,Cary Elwes,Anne Haney,Amanda Donohoe,Swoosie Kurtz,Jason Bernard,Jerry,Greta,Miranda,Dana Appleton,Judge Marshall Stevens,Tom Shadyac,Brian Grazer,,Comedy,RomanticTone,Justice|Family|Love,EpisodicNarrative,Historical,FeatureFilm,0.7666666666666666
1500,Grosse Pointe Blank (1997),Comedy|Crime|Romance,119229,9434,3.610169491525424,59,1997,Grosse Pointe Blank,"['Comedy', 'Crime', 'Romance']",15000000,,False,"Martin Blank es un asesino a sueldo. Enviado para un trabajo a un suburbio de Detroit, casualmente la reunión de antiguos alumnos de su instituto tendrá lugar allí. Tras su pista están un par de agentes federales, otro matón a sueldo que quiere liquidarlo y Grocer, un compañero de profesión que quiere que se una a su equipo y que no aceptará un no por respuesta. Martin, que últimamente anda decaído, decide acudir a la reunión de su antiguo colegio, y allí se reencuentra con su antiguo amor juvenil... (FILMAFFINITY)",31100000,102,6.949,989,1.824,1997-04-11,en,Grosse Pointe Blank,/xWJNVYDsJEx58W5cCUPnz3SyMOc.jpg,/paSilBRK7Qw3iIbf3xIYVDKnVF9.jpg,United States of America,English,Caravan Pictures|Roger Birnbaum Productions|Hollywood Pictures|New Crime Productions,R,Jamie Anderson,Joe Strummer,Brian Berdan,michigan|hitman|therapist|radio station|psychopath|reunion|union|high school reunion|old girlfriend|professional assassin|cartel|gun fight|coming home,"Martin Blank is a freelance hitman who starts to develop a conscience, which causes him to muff a couple of routine assignments. On the advice of his secretary and his psychiatrist, he attends his 10th year High School reunion in Grosse Pointe, Michigan (a Detroit suburb where he's also contracted to kill someone). Hot on his tail are a couple of over-enthusiastic federal agents, another assassin who wants to kill him, and Grocer, an assassin who wants him to join an ""Assassin's Union.""",2 wins & 8 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '82%'}, {'Source': 'Metacritic', 'Value': '76/100'}]",7.3,"104,354",76.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,John Cusack,Minnie Driver,Dan Aykroyd,Martin Q. Blank,Debi Newberry,Grocer,Joan Cusack,Alan Arkin,Hank Azaria,Jeremy Piven,Mitchell Ryan,Marcella,Dr. Oatman,Steven Lardner,Paul Spericki,Mr. Bart Newberry,George Armitage,Susan Arnold,Steve Pink,Comedy,ComedyTone,,EpisodicNarrative,Historical,FeatureFilm,0.5666666666666667
1517,Austin Powers: International Man of Mystery (1997),Action|Adventure|Comedy,118655,816,3.535,100,1997,Austin Powers: International Man of Mystery,"['Action', 'Adventure', 'Comedy']",16500000,"¡Si fuera más genial, todavía estaría congelado, baby!",False,"Fotógrafo por el día y superagente británico por la noche, Austin Powers es el espía más irreverente de los años 60. ¿Podrá detener al megalómano Doctor Villano antes de que se congele a sí mismo para revivir en los 90? Con la ayuda de su atractiva compinche Vanessa Kensington, se supone que sí.",67711748,95,6.59,3669,7.9143,1997-05-02,en,Austin Powers: International Man of Mystery,/99XaTLygymVuzqZAlWOaWfld67u.jpg,/wSm5McaHSAyOx4gGRYdlDHzj00y.jpg,Germany|United States of America,English,New Line Cinema|Capella International|Moving Pictures|Eric's Boy|KC Medien|Team Todd,PG-13,Peter Deming,George S. Clinton,Dawn Hoggatt,undercover|missile|spy|group therapy|secret agent|parody|las vegas|james bond spoof|swinging 60s|duringcreditsstinger|celebratory|farcical|man out of time,"Austin Powers is a 60's spy who is cryonically frozen and released in the 1990's. The world is a very different place for Powers. Unfortunately for Austin, everyone is no longer sex-mad. Although he may be in a different decade, his mission is still the same. He has teamed up with Vanessa Kensington to stop the evil Dr. Evil, who was also frozen in the past. Dr. Evil stole a nuclear weapon and is demanding a payment of (when he realises its the 90's) 100 billion dollars. Can Austin Powers stop this madman? or will he caught up with Evil's henchman, with names like Alotta Fagina and Random Task? Only time will tell!",3 wins & 8 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.0/10'}, {'Source': 'Rotten Tomatoes', 'Value': '73%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",7.0,"268,496",51.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mike Myers,Elizabeth Hurley,Michael York,Austin Powers / Dr. Evil,Vanessa Kensington,Basil Exposition,Mimi Rogers,Robert Wagner,Seth Green,Fabiana Udenio,Mindy Sterling,Mrs. Kensington,Number Two,Scott Evil,Alotta Fagina,Frau Farbissina,Jay Roach,Demi Moore,Mike Myers,Action,ComedyTone,Power,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1527,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,119116,18,3.7456896551724137,116,1997,"Fifth Element, The","['Action', 'Adventure', 'Comedy', 'Sci-Fi']",90000000,No hay futuro sin él.,False,"Cada 5.000 años se abre una puerta entre las dimensiones. En una dimensión existe el Universo y la vida. En la otra dimensión existe un elemento que no está hecho ni de tierra, ni de fuego, ni de aire, ni de agua, sino que es una anti-energía, la anti-vida: es el quinto elemento.",263920180,127,7.562,11377,18.8709,1997-05-02,fr,Le Cinquième Élément,/wnps5IL8YpeJpZvciDRXt7yZF8a.jpg,/dwN0kPGrLbFRxyL3F3J3t4ShQx.jpg,France,English|svenska|Deutsch,Gaumont,PG-13,Thierry Arbogast,Éric Serra,Sylvie Landra,new york city|flying car|taxi|egypt|race against time|saving the world|cyborg|dystopia|anti hero|stowaway|space travel|chosen one|arms dealer|alien life-form|end of the world|priest|shootout|police chase|cab driver|cyberpunk|archaeologist|space opera|military|opera singer|futuristic city|ancient evil|cruise liner|hieroglyphics|spaceship|good versus evil|science fantasy|hilarious|amused|bold,"In the twenty-third century, the universe is threatened by evil. The only hope for mankind is the Fifth Element, who comes to Earth every five thousand years to protect the humans with four stones of the four elements: fire, water, Earth and air. A Mondoshawan spacecraft is bringing The Fifth Element back to Earth but it is destroyed by the evil Mangalores. However, a team of scientists use the DNA of the remains of the Fifth Element to rebuild the perfect being called Leeloo. She escapes from the laboratory and stumbles upon the taxi driver and former elite commando Major Korben Dallas that helps her to escape from the police. Leeloo tells him that she must meet Father Vito Cornelius to accomplish her mission. Meanwhile, the Evil uses the greedy and cruel Jean-Baptiste Emanuel Zorg and a team of mercenary Mangalores to retrieve the stones and avoid the protection of Leeloo. But the skilled Korben Dallas has fallen in love with Leeloo and decides to help her to retrieve the stones.",Nominated for 1 Oscar. 10 wins & 39 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '71%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",7.6,"536,270",52.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,Bruce Willis,Milla Jovovich,Gary Oldman,Korben Dallas,Leeloo,Zorg,Ian Holm,Chris Tucker,Luke Perry,Brion James,Tommy Lister Jr.,Cornelius,Ruby Rhod,Billy,General Munro,President Lindberg,Luc Besson,Patrice Ledoux,Robert Mark Kamen,Action,ComedyTone,,LinearNarrative,Historical,FeatureFilm,0.5666666666666667
1544,"Lost World: Jurassic Park, The (1997)",Action|Adventure|Sci-Fi|Thriller,119567,330,2.753731343283582,67,1997,"Lost World: Jurassic Park, The","['Action', 'Adventure', 'Sci-Fi', 'Thriller']",73000000,Algo ha sobrevivido.,False,"Han pasado cuatro años desde la devastación del Parque Jurásico, y el Dr Malcom está a punto de descubrir que algo ha sobrevivido. En una isla de Costa Rica perteneciente a la Costa de las Cinco Muertes, los dinosaurios viven y se reproducen en libertad. Se trata de la llamada zona B: el lugar que servía como laboratorio genético. Después de que John Hammond llevara a la empresa a la bancarrota, su sobrino Peter ha tomado las riendas y está dispuesto a levantar la compañía explotando la peligrosa zona.",618638999,128,6.6,8983,0.4268,1997-05-23,en,The Lost World: Jurassic Park,/80pXV9DEd81rBGqmlPBLbvr6h9a.jpg,/A4rYaPdzgocCjQ0n9LUSYUxyvpS.jpg,United States of America,English,Universal Pictures|Amblin Entertainment,PG-13,Janusz Kamiński,John Williams,Michael Kahn,"exotic island|island|velociraptor|dna|tyrannosaurus rex|paleontology|san diego, california|sequel|dinosaur|creature|scientist|amusement park|theme park|costa rica|animal horror|father daughter relationship|absurd|suspenseful|cliché|excited","A research team is sent to an island eighty-seven miles away from the previous home of Jurassic Park, to document and photograph the now liberated dinosaurs. However, InGen the BioEngineering company has sent another larger team to the same island to catch, sedate, and transport some dinosaurs to San Diego where they will be used in a new Jurassic Park location. But life always finds a way. Will both teams return to the mainland with successful findings? Or will another tragedy occur?",Nominated for 1 Oscar. 4 wins & 28 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '57%'}, {'Source': 'Metacritic', 'Value': '59/100'}]",6.6,"472,059",59.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Jeff Goldblum,Julianne Moore,Pete Postlethwaite,Ian Malcolm,Sarah Harding,Roland Tembo,Arliss Howard,Richard Attenborough,Vince Vaughn,Vanessa Lee Chester,Peter Stormare,Peter Ludlow,John Hammond,Nick Van Owen,Kelly Curtis,Dieter Stark,Steven Spielberg,Gerald R. Molen,David Koepp,Action,SuspensefulTone|RomanticTone,Family|Love,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1552,Con Air (1997),Action|Adventure|Thriller,118880,1701,3.0338983050847457,59,1997,Con Air,"['Action', 'Adventure', 'Thriller']",75000000,Eran asesinos en tierra. En el aire no tienen límites.,False,"Un grupo de presos considerados muy peligrosos son trasladados a un nuevo centro penitenciario. En el avión viaja también Cameron Poe, que acaba de conseguir la libertad condicional y cuyo único deseo es reunirse de nuevo con su esposa y su hija. Sin embargo, durante el trayecto, Poe se ve envuelto en un secuestro aéreo urdido meticulosamente por Cyrus Grissom. Mientras que Cameron intenta evitar que Cyrus y sus secuaces masacren a toda la tripulacion y que el avión se estrelle contra la ciudad de Las Vegas, Vince Larkin, de la policia judicial, tiene que convencer a sus superiores para que no hagan explotar al avion con todos sus pasajeros.",224012234,116,6.763,4526,5.4003,1997-06-05,en,Con Air,/mZv1XUFAzhVvyTwrtjclzbtW4HJ.jpg,/vsmlShNNHrYlERZaqMOsZ3YctoO.jpg,United States of America,English,Touchstone Pictures|Jerry Bruckheimer Films,R,David Tattersall,Mark Mancina,Glen Scantlebury,undercover|ambush|war veteran|psychopath|bravery|mexican standoff|sandstorm|hijacking|prison guard|u.s. marshal|serial killer|shootout|brutality|convict|war hero|diabetic|dea agent|hostile takeover|skyjacker|disguises|action hero|ex army|army veteran|prisoner transport|transport plane|prison transport plane|areia|tempestade de areia,"Cameron Poe, a highly decorated Army Ranger, comes home to Alabama to his wife Tricia, only to run into a few drunken regulars at the bar where she works. Cameron accidentally kills one of the drunks, and is sent to a federal penitentiary for involuntary manslaughter for seven years. He becomes eligible for parole and can now go home to his wife and daughter. Unfortunately, Cameron has to share a prison airplane with some of the country's most dangerous criminals, who take control of the plane and are now planning to escape the country. Cameron has to find a way to stop them while playing along. Meanwhile, United States Marshal Vince Larkin is trying to help Cameron get free and stop the criminals, led by Cyrus ""The Virus"" Grissom.",Nominated for 2 Oscars. 7 wins & 11 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '59%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",6.9,"334,216",52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Nicolas Cage,John Cusack,John Malkovich,Cameron Poe,Agent Vince Larkin,"Cyrus ""The Virus"" Grissom",Ving Rhames,Mykelti Williamson,Dave Chappelle,Colm Meaney,Monica Potter,"Nathan ""Diamond Dog"" Jones","""Baby-O"" O'Dell","""Pinball"" Parker",Agent Duncan Malloy,Tricia Poe,Simon West,Jerry Bruckheimer,Scott Rosenberg,Action,DarkTone,Family,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
