movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,year,clean_title,genres_list,budget,tagline,adult,overview,revenue,runtime,tmdb_rating,tmdb_votes,popularity,release_date,original_language,original_title,poster_path,backdrop_path,countries,languages,production_companies,certification_us,cinematographer,composer,editor,keywords,plot,awards,rated,rating,imdb_rating,imdb_votes,metascore,genre_Action,genre_Adventure,genre_Comedy,genre_Crime,genre_Drama,genre_Horror,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,lead_actor_1,lead_actor_2,lead_actor_3,lead_character_1,lead_character_2,lead_character_3,supporting_actor_1,supporting_actor_2,supporting_actor_3,supporting_actor_4,supporting_actor_5,supporting_character_1,supporting_character_2,supporting_character_3,supporting_character_4,supporting_character_5,main_director,main_producer,main_writer,genre_Animation,genre_Children,genre_Documentary,genre_Fantasy,genre_Film-Noir,genre_IMAX,genre_Musical,genre_Mystery,genre_Western
3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,tt00079588,11176,3.590909090909091,33,1979,"Muppet Movie, The","['Adventure', 'Children', 'Comedy', 'Musical']",8000000.0,,False,"Después de un accidental encuentro con un cazatalentos, la Rana Gustavo (llamada René en Latinoamérica) se dirige a Hollywood para convertirse en una estrella del espectáculo. A lo largo del camino, se unen a él el fabuloso Fozzie, el gran Gonzo y la deslumbrante cerdita Peggy con la ilusión de convertirse también en grandes estrellas del cine. Pero sus esperanzas se desvanecen cuando Gustavo cae en las garras de un magnate de la comida rápida que pretende promocionar su negocio de ancas de ranas fritas...",75161953.0,95.0,7.207,684.0,3.0067,1979-06-22,en,The Muppet Movie,/xNyMdlX8NRaDn3KalO2wu0EHV6s.jpg,/9mbXZSLINbwNQateHLGRhtaZzZB.jpg,United Kingdom|United States of America,Français|English,ITC Entertainment|Henson Associates,G,Isidore Mankofsky,Paul Williams,Christopher Greenbury,chicken|musical|puppet|road trip|fame|puppetry|hollywood|movie star|aftercreditsstinger|anthropomorphic puppets|casual|muppets|sincere,,,,,,,,0,1,1,0,0,0,0,0,0,0,Jim Henson,Frank Oz,Jerry Nelson,Kermit the Frog / Rowlf / Dr. Teeth / Waldorf / Doc Hopper's Men / Link Hogthrob / Swedish Chef (voice),Miss Piggy / Fozzie Bear / Animal / Sam the Eagle / Doc Hopper's Men / Marvin Suggs / Swedish Chef (hands) / Motorcycle Guy (voice),Floyd Pepper / Robin the Frog / Crazy Harry / Lew Zealand / Camilla / Dr. Bunsen Honeydew (assistant) (voice),Richard Hunt,Dave Goelz,Charles Durning,Austin Pendleton,Edgar Bergen,Scooter / Statler / Janice / Sweetums / Beaker / Fozzie Bear (assistant) (voice),The Great Gonzo / Dr. Bunsen Honeydew / Zoot / Doglion / Iraqian in El Sleezo Cafe / Pig (voice),Doc Hopper,Max,Himself / Charlie McCarthy (voice),James Frawley,Jim Henson,,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45186,Mission: Impossible III (2006),Action|Adventure|Thriller,tt00317919,956,3.5892857142857144,28,2006,Mission: Impossible III,"['Action', 'Adventure', 'Thriller']",150000000.0,La misión comienza 05:05:06.,False,"Tras haber llevado a cabo diversas misiones, el agente especial Ethan Hunt se ha retirado del servicio activo y se ha prometido con su amada Julia. Pero, cuando es secuestrado uno de los agentes entrenados por él, volverá de nuevo a la acción. También tendrá que enfrentarse a Owen Davian, un individuo sin escrúpulos que trafica con armas y con información.",398479497.0,126.0,6.762,7516.0,6.6652,2006-04-25,en,Mission: Impossible III,/w61xBgFOfP8Z6uHKIKn1sl1TI8j.jpg,/bYKeB9uUcPmvikjouEEQ86uvPw9.jpg,United States of America,Deutsch|English|Italiano|普通话|Český|广州话 / 廣州話,Paramount Pictures|Cruise/Wagner Productions,PG-13,Dan Mindel,Michael Giacchino,Maryann Brandon,"mask|mission|berlin, germany|central intelligence agency (cia)|computer|the white house|shanghai, china|funeral|explosive|secret mission|spy|vatican (holy see)|secret identity|traitor|map|honeymoon|pretended murder|letter|fake identity|covered investigation|secret agent|stamp|hard drive|e-mail|decipherment|suitcase|secret government organization|revenge|murder|hospital|infiltration|duel|disguise|celebration|fictional government agency|research laboratory|government agency|blast|desperate|anxious|based on tv series|suspenseful|amused",,,,,,,,1,1,0,0,0,0,0,0,1,0,Tom Cruise,Philip Seymour Hoffman,Ving Rhames,Ethan Hunt,Owen Davian,Luther,Billy Crudup,Michelle Monaghan,Jonathan Rhys Meyers,Keri Russell,Maggie Q,Musgrave,Julia,Declan,Lindsey Farris,Zhen,J.J. Abrams,Tom Cruise,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
348,Bullets Over Broadway (1994),Comedy,tt00109348,11382,3.5833333333333335,30,1994,Bullets Over Broadway,['Comedy'],20000000.0,Un Film de Woody Allen,False,"En Nueva York en la década de 1920, un joven dramaturgo llega a un acuerdo con un gángster: El gánster financiará su obra, pero a cambio debe ofrecer un papel a su novia. Ésta va a los ensayos protegida por un guardaespaldas que poco a poco se entromete en la dirección de la obra.",37483747.0,98.0,7.088,660.0,1.8695,1994-10-14,en,Bullets Over Broadway,/978Wh4jJux5o8YC4bXhSMpPX6Er.jpg,/6zfPDvqeZUleXjNaU5iWQwHUtCN.jpg,United States of America,English,Miramax|Jean Doumanian Productions|Sweetland Films,R,Carlo Di Palma,,Susan E. Morse,new york city|female lover|talent|mafia boss|author|playwright|broadway|nostalgic|1920s|compulsive eating,"1920s Broadway. Playwright David Shayne considers himself an artist, and surrounds himself with like minded people, most struggling financially as they create art for themselves, not the masses. David, however, believes the failure of his first two plays was because he gave up creative control to other people who didn't understand the material. As such, he wants to direct his just completed third play, ""God of Our Fathers"", insider scuttlebutt being that it may very well make David the toast of Broadway. With David having no directing history, David's regular producer, Julian Marx, can't find any investors,... until a single investor who will finance the entire production comes onto the scene. He is Nick Valenti, a big time mobster, with the catch being that his dimwitted girlfriend, non-actress Olive Neal, get the lead role. A hesitant David and Julian, who are able to talk Nick into them giving Olive one of the two female supporting roles instead, go along with the scheme hoping that the three other actors hired will be able to make up for any deficiencies posed by Olive. What makes Olive's situation worse for David is that Nick has placed a bodyguard named Cheech - a typical thug who kills if need be - on Olive, he a constant presence at the theater during rehearsals. David is unaware or mindfully ignorant of issues concerning the other actors. Helen Sinclair, who has the lead, is a diva of an actress, who hasn't had a hit in years. Regardless, she is slyly manipulating David to make the role more glamorous befitting her real life persona than the frigid character he has written. Gossip is that Warner Purcell, the only male among the cast, has a roller coaster of a weight problem. Currently on a low, Warner tends to eat and eat and eat when when he gets stressed. And Eden Brent, a happy-go-lucky actress, has a constant companion in her pet chihuahua, Mr. Woofulls, whose presence is a constant thorn in Helen's side. With one problem after another during rehearsals, one event seems to have the potential to turn the production around on a permanent upswing,... that is if David goes along with it, he resisting if only because it would mean that his artistic vision was wrong. Regardless, there is still the potential for something to go violently wrong with Nick solely looking out for Olive's interest, and Cheech a constant presence, he seeing and hearing everything that is happening.",Won 1 Oscar. 22 wins & 29 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.4/10'}, {'Source': 'Rotten Tomatoes', 'Value': '95%'}]",7.4,"44,173",N/A,0,0,1,0,0,0,0,0,0,0,John Cusack,Chazz Palminteri,Dianne Wiest,David Shayne,Cheech,Helen Sinclair,Jennifer Tilly,Mary-Louise Parker,Tracey Ullman,Jim Broadbent,Joe Viterelli,Olive Neal,Ellen,Eden Brent,Warner Purcell,Nick Valenti,Woody Allen,Robert Greenhut,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3527,Predator (1987),Action|Sci-Fi|Thriller,tt00093773,106,3.581967213114754,61,1987,Predator,"['Action', 'Sci-Fi', 'Thriller']",15000000.0,Nunca ha habido nada igual en nuestro planeta. Llegó por la emoción de la caza... pero escogió la víctima equivocada.,False,"Un comando de mercenarios es contratados por la CIA para rescatar a unos pilotos apresados por las guerrillas en la selva Centroamericana. La misión resulta satisfactoria, pero durante su viaje de regreso se dan cuenta de que algo está dándoles caza uno a uno, ese algo resulta ser un cazador alienígena que se queda con las calaveras de sus víctimas como trofeos",98267558.0,102.0,7.545,8930.0,16.1692,1987-06-12,en,Predator,/spgPmu5bTk8N6KZXrIOBwfd3cNb.jpg,/otkJlfjB7zJ5h34FEIfemenMbCy.jpg,United States of America,English|Español,20th Century Fox|Lawrence Gordon Productions|Silver Pictures|Davis Entertainment|Amercent Films|American Entertainment Partners L.P.,R,Donald McAlpine,Alan Silvestri,John F. Link,guerrilla warfare|central and south america|predator|trap|alien|survival|stalking|creature|alien invasion|invisible|commando|aggressive|prey|violence|excited,,,,,,,,1,0,0,0,0,0,0,1,1,0,Arnold Schwarzenegger,Carl Weathers,Kevin Peter Hall,"Major Alan ""Dutch"" Schaefer",Al Dillon,The Predator / Helicopter Pilot,Elpidia Carrillo,Bill Duke,Jesse Ventura,Sonny Landham,Richard Chaves,Anna Gonsalves,Mac Eliot,Blain Cooper,Billy Sole,"Jorge ""Poncho"" Ramirez",John McTiernan,Lawrence Gordon,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2161,"NeverEnding Story, The (1984)",Adventure|Children|Fantasy,tt00088323,34584,3.5813953488372094,43,1984,"NeverEnding Story, The","['Adventure', 'Children', 'Fantasy']",27000000.0,¡Un niño que necesita un amigo encuentra un mundo que necesita un héroe en una tierra más allá de la imaginación!,False,"Bastián Baltasar Bux es un niño de once años que descubre en una antigua librería un libro titulado “La historia interminable”, el cual posee poderes mágicos. Esa magia hace que el mismo Bastián se convierta en un héroe de esa historia que parece no terminarse nunca, en la que se unirá a Atreyu, otro niño, con el objetivo de salvar al mundo de fantasía.Escondido en el desván de su colegio, Bastián devora durante las horas de clase este enigmático libro, que relata la destrucción de todo un mundo lleno de fantasía. Una especie de ""Nada"" misteriosa destruye todo el país y a todas las criaturas que lo habitan. A medida que avanza en su lectura, Bastián se da cuenta de que la salvación de Fantasía depende de él; de que consiga entrar en el libro.",20158808.0,95.0,7.212,4319.0,5.2777,1984-04-06,de,Die unendliche Geschichte,/dHZ3HmN294z2ri1KyWFwBORFOd7.jpg,/77Lxx8CkJ5KhiwLb0mJqN7coubk.jpg,Germany,English,Constantin Film|Bavaria Film,PG,Jost Vacano,Klaus Doldinger,Jane Seitz,based on novel or book|wolf|magic|fairy tale|horse|mythology|child hero|anthropomorphism|bully|school|creature|reading|book store|fantasy world|giant|gnome|quest|child protagonist|father son relationship|based on young adult novel|magical necklace,,,,,,,,0,1,0,0,0,0,0,0,0,0,Noah Hathaway,Barret Oliver,Tami Stronach,Atreyu,Bastian,The Childlike Empress,Alan Oppenheimer,Sydney Bromley,Patricia Hayes,Moses Gunn,Frank Lenart,Rockbiter / Falkor / G'mork / Narrator (voice),Engywook,Urgl,Cairon - Empress' Servant,Teeny Weeny / Night Hob  (voice),Wolfgang Petersen,Dieter Geissler,Wolfgang Petersen,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,tt00177789,926,3.58,75,1999,Galaxy Quest,"['Adventure', 'Comedy', 'Sci-Fi']",45000000.0,Una aventura de proporciones galácticas.,False,"Galaxy Quest es el título de una serie de televisión que se ha emitido con gran éxito durante treinta años. Una vez que deja de emitirse, sus protagonistas se dedican a pasear sus antiguos uniformes por convenciones y programas especiales. Lo que no saben es que una raza alienígena del espacio exterior, los Thermians, captaban la serie creyendo que se trataba de un documento histórico. En su lucha contra el perverso Roth'h'ar Sarris, deciden secuestrar a los protagonistas para que les ayuden a combatirlo.",90683916.0,102.0,7.082,2475.0,3.4662,1999-12-25,en,Galaxy Quest,/baZFHHGuy08feYHrJM1fmayiVLd.jpg,/yzQ0mkz1OUJKtUK1NWp53jiGcaJ.jpg,United States of America,English,DreamWorks Pictures|Gran Via Productions,PG,Jerzy Zieliński,David Newman,Don Zimmerman,spacecraft|teleportation|space battle|time travel|parody|alien|spoof|fans|fan convention|mischievous|actor|playful|tv show|humanoid alien|galaxy quest|suspenseful|hilarious|cheerful|exhilarated,,,,,,,,0,1,1,0,0,0,0,1,0,0,Tim Allen,Sigourney Weaver,Alan Rickman,Jason Nesmith,Gwen DeMarco,Alexander Dane,Tony Shalhoub,Sam Rockwell,Daryl Mitchell,Enrico Colantoni,Robin Sachs,Fred Kwan,Guy Fleegman,Tommy Webber,Mathesar,Sarris,Dean Parisot,Charles Newirth,David Howard,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104841,Gravity (2013),Action|Sci-Fi|IMAX,tt01454468,49047,3.578125,32,2013,Gravity,"['Action', 'Sci-Fi', 'IMAX']",105000000.0,¿Alguien me recibe?,False,"Durante un paseo espacial rutinario, dos astronautas sufren un grave accidente y quedan flotando en el espacio. Una es la doctora Ryan Stone, una brillante ingeniera en su primera misión espacial en la Shuttle. Su acompañante es el veterano astronauta Matt Kowalsky. Durante el paseo algo sale mal y ocurre el desastre: el shuttle queda destrozado, dejando a Ryan y Matt completamente solos, momento a partir del cual intentarán por todos los medios volver a la Tierra.",723192705.0,93.0,7.169,16165.0,7.2125,2013-10-03,en,Gravity,/3CKbEXrw88LNvBU3baISh1I7JP4.jpg,/a2n6bKD7qhCPCAEALgsAhWOAQcc.jpg,United Kingdom|United States of America,English,Esperanto Filmoj|Warner Bros. Pictures|Heyday Films,PG-13,Emmanuel Lubezki,Steven Price,Alfonso Cuarón,space mission|loss|space|astronaut|space station|trapped in space|reflective|hopeful,,,,,,,,1,0,0,0,0,0,0,1,0,0,Sandra Bullock,George Clooney,Ed Harris,Ryan Stone,Matt Kowalski,Mission Control (voice),Orto Ignatiussen,Phaldut Sharma,Amy Warren,Basher Savage,,Aningaaq (voice),Shariff (voice),Explorer Captain (voice),Russian Space Station Captain (voice),,Alfonso Cuarón,Alfonso Cuarón,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1639,Chasing Amy (1997),Comedy|Drama|Romance,tt00118842,2255,3.576923076923077,52,1997,Chasing Amy,"['Comedy', 'Drama', 'Romance']",250000.0,No es a quien amas.,False,"Holden McNell y su mejor amigo, Banky Edwards, disfrutan del éxito de su más reciente creación, el cómic de culto ”Bluntman and Chronic”. Cuando conocen a la también creadora de cómics Alyssa Jones, Holden se siente inmediatamente atraído por ella. Las inclinaciones sentimentales de Alyssa, no obstante, apuntan a otra dirección, por lo que prefiere que Holden y ella sean simplemente amigos. Este se plantea un dilema: sintiendo lo que siente por ella, ¿pueden ser tan sólo amigos? Banky, que la conoce, tiene la respuesta: de ninguna manera.",12021272.0,113.0,6.763,1514.0,2.4805,1997-04-04,en,Chasing Amy,/aNZIpnpyrN9TO5PgSV3SQNWsNaX.jpg,/9dsOweKYJ6XAJteBIKEGOI0T2bf.jpg,United States of America,English,View Askew Productions|Miramax,R,David Klein,David Pirner,Kevin Smith,coming out|new jersey|love of one's life|bisexuality|menage a trois|comic book|comic-strip artist|best friend|lgbt|lesbian,,,,,,,,0,0,1,0,1,0,1,0,0,0,Ben Affleck,Joey Lauren Adams,Jason Lee,Holden McNeil,Alyssa Jones,Banky Edwards,King Mustafa Obafemi,Jason Mewes,Kevin Smith,Ethan Suplee,Scott Mosier,Hooper LaMont,Jay,Silent Bob,Fan,Collector,Kevin Smith,Scott Mosier,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8360,Shrek 2 (2004),Adventure|Animation|Children|Comedy|Musical|Romance,tt00298148,809,3.5760869565217392,92,2004,Shrek 2,"['Adventure', 'Animation', 'Children', 'Comedy', 'Musical', 'Romance']",150000000.0,Érase otra vez ...,False,"Cuando Shrek y la princesa Fiona regresan de su luna de miel, los padres de ella los invitan a visitar el reino de Muy Muy Lejano para celebrar la boda. Para Shrek, al que nunca abandona su fiel amigo Asno, esto constituye un gran problema. Los padres de Fiona, por su parte, no esperaban que su yerno tuviera un aspecto semejante y, mucho menos, que su hija hubiera cambiado tanto. Todo esto trastoca los planes del rey respecto al futuro del reino. Pero entonces entran en escena la maquiavélica Hada Madrina, su arrogante hijo el Príncipe Encantador y un minino muy especial: el Gato con Botas, experto cazador de ogros.",935454538.0,92.0,7.309,13277.0,12.1859,2004-05-19,en,Shrek 2,/knRt4E8KyfwEv0SVu9LsLvD28IQ.jpg,/8ohobj5lAIbl5XWw11FywS3IRrS.jpg,United States of America,English,DreamWorks Animation|Pacific Data Images,PG,,Harry Gregson-Williams,Sim Evan-Jones,prison|princess|magic|kingdom|fairy tale|liberation|transformation|honeymoon|prince|villain|parents-in-law|enchantment|sequel|anthropomorphism|dragon|ogre|fairy godmother|cartoon donkey,,,,,,,,0,1,1,0,0,0,1,0,0,0,Mike Myers,Eddie Murphy,Cameron Diaz,Shrek (voice),Donkey (voice),Princess Fiona (voice),Julie Andrews,Antonio Banderas,John Cleese,Rupert Everett,Jennifer Saunders,Queen Lillian (voice),Puss in Boots (voice),King Harold (voice),Prince Charming (voice),Fairy Godmother (voice),Conrad Vernon,Aron Warner,Andrew Adamson,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2087,Peter Pan (1953),Animation|Children|Fantasy|Musical,tt00046183,10693,3.573170731707317,41,1953,Peter Pan,"['Animation', 'Children', 'Fantasy', 'Musical']",4000000.0,¡Vivirá en tu corazón para siempre!,False,"Uno de los grandes clásicos de la factoría Walt Disney, que relata las aventuras en el País de Nunca Jamás de Peter Pan, su compañera Campanilla, su amiga Wendy y los Niños Perdidos, en su lucha contra el malvado Capitán Garfio.",87400000.0,77.0,7.188,5697.0,6.5609,1953-02-05,en,Peter Pan,/tDvGRWSdqT31ADijJf9OhbTbQ77.jpg,/vwcfvPzYO3Gz975yRXp6DYSSbzo.jpg,United States of America,English,Walt Disney Productions,G,,Oliver Wallace,Donald Halliday,"london, england|sibling relationship|flying|becoming an adult|magic|crocodile|clock|bravery|fairy|cartoon|mermaid|villain|child hero|musical|pirate gang|pirate|native peoples|whimsical",,,,,,,,0,0,0,0,0,0,0,0,0,0,Bobby Driscoll,Kathryn Beaumont,Hans Conried,Peter Pan (voice),Wendy Darling (voice),Captain Hook / Mr. Darling (voice),Bill Thompson,Heather Angel,Paul Collins,Tommy Luske,Candy Candido,Mr. Smee (voice),Mrs. Darling (voice),John Darling (voice),Michael Darling (voice),Indian Chief (voice),Clyde Geronimi,Walt Disney,,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery,tt00096438,856,3.5721649484536084,97,1988,Who Framed Roger Rabbit?,"['Adventure', 'Animation', 'Children', 'Comedy', 'Crime', 'Fantasy', 'Mystery']",70000000.0,"Es la historia de un hombre, una mujer y un conejo en un triángulo de problemas.",False,"Hollywood, 1947. Eddie Valiant, un detective de poca monta, ha sido contratado para encontrar pruebas que demuestren que Marvin Acme, magnate del negocio de los artículos de broma y dueño de Toontown, está rondando a Jessica Rabbit, mujer fatal y esposa de la superestrella del Marron Cartoon, Roger Rabbit. Cuando Acme aparece asesinado, todas las pruebas apuntan a Roger, y el siniestro y ambicioso Juez Doom está decidido a condenarlo como sea. Roger suplica a Valiant que le ayude a encontrar al verdadero culpable, pero el asunto se irá complicando a medida que Eddie va descubriendo, escándalo tras escándalo, que la propia existencia de Toontown corre peligro.",329800000.0,104.0,7.533,6099.0,7.9706,1988-06-22,en,Who Framed Roger Rabbit,/cnqrMeXtoMQcId8swenqRQcbk0N.jpg,/udIE8Cdon9wnYmVIOFYrBPfA2Mq.jpg,United States of America,English,Amblin Entertainment|Silver Screen Partners III|Touchstone Pictures,PG,Dean Cundey,Alan Silvestri,Arthur Schmidt,"lovesickness|based on novel or book|falsely accused|movie business|innocence|suspicion of murder|cartoon|villain|mental breakdown|melancholy|whodunit|los angeles, california|private detective|movie star|cartoon rabbit|neo-noir|1940s|live action and animation|dreary|cheerful|shaggy dog story",,,,,,,,0,1,1,1,0,0,0,0,0,0,Bob Hoskins,Christopher Lloyd,Joanna Cassidy,Eddie Valiant,Judge Doom,Dolores,Charles Fleischer,Kathleen Turner,Stubby Kaye,Alan Tilvern,Richard LeParmentier,Roger Rabbit / Benny The Cab / Greasy / Psycho (voice),Jessica Rabbit (voice) (uncredited),Marvin Acme,R.K. Maroon,Lt. Santino,Robert Zemeckis,Frank Marshall,Jeffrey Price,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
2005,"Goonies, The (1985)",Action|Adventure|Children|Comedy|Fantasy,tt00089218,9340,3.5701754385964914,57,1985,"Goonies, The","['Action', 'Adventure', 'Children', 'Comedy', 'Fantasy']",19000000.0,Las cuevas secretas. El viejo faro. El mapa perdido. Las trampas traidoras. El tesoro oculto. ¡Y Sloth!,False,"Mikey, un muchacho de trece años, que junto con su hermano mayor y sus amigos se hacen llamar 'Los Goonies', decide subir a jugar al desván de su casa, donde su padre guarda antigüedades. Allí, el grupo encuentra el mapa de un tesoro.",69649283.0,114.0,7.512,6146.0,8.2027,1985-06-07,en,The Goonies,/v7dWDGqLS0FHsVpSLNeKo9xlkg1.jpg,/5qsyqA7FeYRymBmNbPBqBgqWPO4.jpg,United States of America,English|Italiano|Español|广州话 / 廣州話,Amblin Entertainment|Warner Bros. Pictures,PG,Nick McLean,Dave Grusin,Michael Kahn,"gang of thieves|treasure map|oregon, usa|gunfight|pirate|childhood friends|booby trap|water slide|foreclosure|walking the plank|lost treasure|social outcast|pirate ship|henchmen",,,,,,,,1,1,1,0,0,0,0,0,0,0,Sean Astin,Josh Brolin,Jeff Cohen,Mikey,Brand,Chunk,Corey Feldman,Kerri Green,Martha Plimpton,Ke Huy Quan,John Matuszak,Mouth,Andy,Stef,Data,Sloth,Richard Donner,Harvey Bernhard,Chris Columbus,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1907,Mulan (1998),Adventure|Animation|Children|Comedy|Drama|Musical|Romance,tt00120762,10674,3.566666666666667,45,1998,Mulan,"['Adventure', 'Animation', 'Children', 'Comedy', 'Drama', 'Musical', 'Romance']",90000000.0,"Esta vez, la princesa salva al príncipe.",False,"Mulán, una joven china hija única de la familia Fa, en lugar de buscar novio, como sus amigas, trata por todos los medios de alistarse en el ejército imperial para evitar que su anciano padre sea llamado a filas para defender al Emperador del acoso de los Hunos. Cuando el emisario imperial lleva a cabo la orden de reclutar a los varones de todas las familias, Mulán se hará pasar por soldado y se someterá a un duro entrenamiento hasta hacerse merecedora de la estima y de la confianza del resto de su escuadrón.",304320254.0,88.0,7.9,10314.0,12.3104,1998-06-18,en,Mulan,/towmTJ0k29quKI9IDnOZKAAtQx.jpg,/mUYV0ZdsDEliGaQahcQH1F3grsP.jpg,United States of America,English|普通话,Walt Disney Feature Animation|Walt Disney Pictures,G,,Jerry Goldsmith,Michael Kelly,"princess|daughter|china|homeland|villain|musical|sexism|training|cricket|female protagonist|dragon|east asian lead|war hero|based on song, poem or rhyme|luck|great wall of china|gender disguise|based on fairy tale|female warrior|hand drawn animation|father daughter relationship|action comedy|woman disguised as man|celebratory|joyful",,,,,,,,0,1,1,0,1,0,1,0,0,0,Ming-Na Wen,Eddie Murphy,BD Wong,Mulan (voice),Mushu (voice),Shang (voice),Miguel Ferrer,Harvey Fierstein,Freda Foh Shen,June Foray,James Hong,Shan-Yu (voice),Yao (voice),Fa Li (voice),Grandmother Fa (voice),Chi Fu (voice),Tony Bancroft,Pam Coats,Eugenia Bostwick-Singer,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2423,Christmas Vacation (National Lampoon's Christmas Vacation) (1989),Comedy,tt00097958,5825,3.566666666666667,30,1989,Christmas Vacation (National Lampoon's Christmas Vacation),['Comedy'],27000000.0,Yule se ríe a carcajadas.,False,"Clark Griswold, movido por un generoso y sentimental espíritu navideño, quiere sorprender a toda su familia con una gran fiesta. La suerte no suele acompañarlo y esta vez no va a ser diferente... Una sucesión de disparatados desastres convertirán la esperadísima sorpresa de Clark en un verdadero caos.",74542088.0,97.0,7.233,2664.0,4.4435,1989-11-30,en,National Lampoon's Christmas Vacation,/qmyeMduOLqrNqBpAaMwC7Qivwoy.jpg,/1KYDPOC6ENDWCkW3TGCdca104hi.jpg,United States of America,English,Hughes Entertainment|Warner Bros. Pictures,PG-13,Thomas E. Ackerman,Angelo Badalamenti,Gerald B. Greenberg,squirrel|holiday|boss|rottweiler|christmas tree|vacation|family dinner|neighbor|domestic life|fantasy sequence|lights|christmas|christmas bonus|jello|christmas eve|romantic|adoring,,,,,,,,0,0,1,0,0,0,0,0,0,0,Chevy Chase,Beverly D'Angelo,Juliette Lewis,Clark Griswold,Ellen Griswold,Audrey Griswold,Johnny Galecki,John Randolph,Diane Ladd,E.G. Marshall,Doris Roberts,Rusty Griswold,Clark Griswold Sr.,Nora,Art,Francis,Jeremiah S. Chechik,John Hughes,John Hughes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2420,"Karate Kid, The (1984)",Drama,tt00087538,1885,3.5657894736842106,38,1984,"Karate Kid, The",['Drama'],8000000.0,"""Sacudirá"" el corazón.",False,"Daniel Larusso llega a Los Angeles procedente de la costa Este de Estados Unidos dispuesto a hacer nuevos amigos. Sin embargo, se convierte en el blanco de los ataques de los Cobras, un hostil grupo de estudiantes de kárate, cuando comienza a salir con Ali, la antigua novia del cabecilla del grupo. En tal situación, no tiene más remedio que pedirle ayuda a Miyagi, un maestro de artes marciales, para que le enseñe kárate. Bajo la tutela de Miyagi, Daniel desarrolla no sólo sus aptitudes físicas, sino también la seguridad en sí mismo que necesita para superar todos los obstáculos.",91138075.0,126.0,7.216,4625.0,7.779,1984-06-22,en,The Karate Kid,/qupC1Jxss4YH5Y2ZeIB4XXokGcd.jpg,/j1xaeJZOEOiVBD1rk3dg4YaAk23.jpg,United States of America,English,Columbia Pictures|Delphi II Productions|Jerry Weintraub Productions,PG,James Crabe,Bill Conti,John G. Avildsen,"high school|friendship|martial arts|fight|painting|karate|bullying|sensei|bully|teen movie|los angeles, california|martial arts master|single mother|sabotage|beaten|high school student|martial arts tournament|martial arts training|crane|sport competition|school dance|semi autobiographical|mentor protégé relationship|teenage gang|teenage romance|philosophical|high school romance|bullies",,,,,,,,0,0,0,0,1,0,0,0,0,0,Ralph Macchio,Pat Morita,Elisabeth Shue,Daniel LaRusso,Mr. Miyagi,Ali Mills,William Zabka,Martin Kove,Randee Heller,Ron Thomas,Rob Garrison,Johnny Lawrence,John Kreese,Lucille LaRusso,Bobby,Tommy,John G. Avildsen,Jerry Weintraub,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
