movieId,title,genres,imdbId,tmdbId,avg_rating,rating_count,year,clean_title,genres_list,budget,tagline,adult,overview,revenue,runtime,tmdb_rating,tmdb_votes,popularity,release_date,original_language,original_title,poster_path,backdrop_path,countries,languages,production_companies,certification_us,cinematographer,composer,editor,keywords,plot,awards,rated,rating,imdb_rating,imdb_votes,metascore,genre_Action,genre_Adventure,genre_Animation,genre_Children,genre_Comedy,genre_Crime,genre_Documentary,genre_Drama,genre_Fantasy,genre_Film-Noir,genre_Horror,genre_IMAX,genre_Musical,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Thriller,genre_War,genre_Western,lead_actor_1,lead_actor_2,lead_actor_3,lead_character_1,lead_character_2,lead_character_3,supporting_actor_1,supporting_actor_2,supporting_actor_3,supporting_actor_4,supporting_actor_5,supporting_character_1,supporting_character_2,supporting_character_3,supporting_character_4,supporting_character_5,main_director,main_producer,main_writer,main_genre,tone,theme,plot_structure,historical_period,movie_type,inference_confidence
1722,Tomorrow Never Dies (1997),Action|Adventure|Thriller,120347,714,3.066666666666667,45,1997,Tomorrow Never Dies,"['Action', 'Adventure', 'Thriller']",110000000.0,El hombre. El número. La licencia... todos de vuelta.,False,"El gran magnate de los medios de comunicación Elliot Carver tan sólo precisa hacerse con los derechos de emisión en China para completar su emporio global. Para conseguirlo desarrolla un maquiavélico plan para hacer estallar una guerra entre Gran Bretaña y China, mediante el hundimiento de un buque de guerra inglés. James Bond se embarcará en una misión contrareloj para descubrir quién está detrás del peligroso incidente.",333011068.0,119.0,6.373,3322.0,5.0684,1997-12-11,en,Tomorrow Never Dies,/wTdoSzAbbV1OIRuWEtNyG4eujg7.jpg,/fesAgiKA0pc04vScDTAQe1f9nd4.jpg,United Kingdom,Deutsch|English|Dansk|普通话|广州话 / 廣州話,EON Productions,PG-13,Robert Elswit,David Arnold,Michel Arcand,"media tycoon|navy|london, england|china|england|missile|spy|secret intelligence service|intelligence|manipulation of the media|special car|motorcycle|secret service|hamburg, germany","Agent James Bond 007 (Pierce Brosnan) is on a mission which includes a media tycoon, his former lover and a Chinese Agent. Elliot Carver (Jonathan Pryce) wants to complete his global media empire, but in order for this to work, he must achieve broadcasting rights in China. Carver wants to start up World War III by starting a confrontation over British and Chinese waters. Bond gains the help of Wai Lin (Michelle Yeoh) on his quest to stop him, but how will Bond feel when he meets up with his former lover, Paris (Teri Hatcher), who is now Carver's wife.",6 wins & 10 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '58%'}, {'Source': 'Metacritic', 'Value': '52/100'}]",6.5,"213,704",52.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Pierce Brosnan,Jonathan Pryce,Michelle Yeoh,James Bond,Elliot Carver,Wai Lin,Teri Hatcher,Ricky Jay,Götz Otto,Joe Don Baker,Vincent Schiavelli,Paris Carver,Henry Gupta,Stamper,Wade,Dr. Kaufman,Roger Spottiswoode,Michael G. Wilson,Bruce Feirstein,Action,SuspensefulTone,,LinearNarrative,Historical,FeatureFilm,0.5666666666666667
1729,Jackie Brown (1997),Crime|Drama|Thriller,119396,184,3.6979166666666665,48,1997,Jackie Brown,"['Crime', 'Drama', 'Thriller']",12000000.0,Seis jugadores tras la pista de medio millón de dólares. Pero... ¿quién juega con quién?,False,"Jackie Brown es una azafata de vuelo que necesita dinero y hace de correo para Robbie, un mafioso buscado por la policía. Todo parece ir bien hasta que un día es sorprendida en la aduana y acusada de tráfico de drogas y evasión de capital. Sólo podrá evitar su ingreso en prisión, si acepta una propuesta de la policía: ayudarles a llegar hasta Robbie.",74727492.0,154.0,7.358,6762.0,4.6654,1997-12-25,en,Jackie Brown,/vNrJ3ODvu2dvqIdHHbzgsVjgp4X.jpg,/gvaeY5kz3wHrMU6xLdnybziwYXw.jpg,United States of America,English,Miramax|A Band Apart|Mighty Mighty Afrodite Productions,R,Guillermo Navarro,,Sally Menke,"airport|based on novel or book|police|arms deal|stewardess|heist|money|los angeles, california|drugs|ex-con|flight attendant|neo-noir","The middle-aged stewardess Jackie Brown smuggles money from Mexico to Los Angeles for the arms dealer Ordell Robbie. When she gets caught by the agents Ray Nicolet and Mark Dargus with ten thousand dollars and cocaine in her purse, they propose a deal to her to help them to arrest Ordell in exchange of her freedom. Meanwhile Ordell asks the 56-year-old Max Cherry, who runs a bail bond business, to release Jackie Brown with the intention of eliminating her. Jackie suspects of Ordell's intention and plots a complicated confidence game with Max to steal half a million dollars from Ordell.",Nominated for 1 Oscar. 9 wins & 24 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '88%'}, {'Source': 'Metacritic', 'Value': '62/100'}]",7.5,"394,343",62.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,Pam Grier,Samuel L. Jackson,Robert De Niro,Jackie Brown,Ordell Robbie,Louis Gara,Bridget Fonda,Michael Keaton,Robert Forster,Michael Bowen,Chris Tucker,Melanie Ralston,Ray Nicolette,Max Cherry,Mark Dargus,Beaumont Livingston,Quentin Tarantino,Lawrence Bender,Quentin Tarantino,Crime,DarkTone,,LinearNarrative,Historical,FeatureFilm,0.5666666666666667
1732,"Big Lebowski, The (1998)",Comedy|Crime,118715,115,3.924528301886793,106,1998,"Big Lebowski, The","['Comedy', 'Crime']",15000000.0,,False,"El Nota es un hombre fracasado y en paro que un día es confundido con otra persona con su mismo nombre. Dos matones irrumpen en su apartamento y destrozan su alfombra creyendo que están ante Jeff Lebowski un millonario de Pasadena. El primer error de El Nota es visitar a su opulento tocayo con la esperanza de que le reponga su vieja alfombra.Sin embargo, nuestro reticente héroe y su compinche Water se ven atrapados en un thriller con toques humorísticos muy al estilo de los hermanos Coen donde se mezclan la extorsión, la traición, la decepción, el chantaje, el sexo y las drogas.",47010480.0,127.0,7.84,11879.0,8.5157,1998-03-06,en,The Big Lebowski,/EJFkJD9BH400jfzKz3W5xLYHQa.jpg,/jpACVHNNaqg8zsDkYSdcVJCVFDy.jpg,United Kingdom|United States of America,English|עִבְרִית|Español|Deutsch,PolyGram Filmed Entertainment|Working Title Films,R,Roger Deakins,Carter Burwell,Ethan Coen,"vietnam veteran|white russian|bowling|carpet|nihilism|heart attack|kidnapping|lsd|marijuana|los angeles, california|millionaire|cowboy|ashes|impregnation|bowling team|unemployed|bowling ball|neo-noir|weeds|absurd|suspenseful|vibrant|shaggy dog story","When ""the dude"" Lebowski is mistaken for a millionaire Lebowski, two thugs urinate on his rug to coerce him into paying a debt he knows nothing about. While attempting to gain recompense for the ruined rug from his wealthy counterpart, he accepts a one-time job with high pay-off. He enlists the help of his bowling buddy, Walter, a gun-toting Jewish-convert with anger issues. Deception leads to more trouble, and it soon seems that everyone from porn empire tycoons to nihilists want something from The Dude.",7 wins & 18 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '8.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '79%'}, {'Source': 'Metacritic', 'Value': '71/100'}]",8.1,"907,700",71.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,Jeff Bridges,John Goodman,Julianne Moore,The Dude,Walter Sobchak,Maude Lebowski,Steve Buscemi,David Huddleston,Philip Seymour Hoffman,Tara Reid,Philip Moon,Donny,The Big Lebowski,Brandt,Bunny Lebowski,Treehorn Thug,Joel Coen,Ethan Coen,,Comedy,SuspensefulTone,Family,EpisodicNarrative,Historical,FeatureFilm,0.7000000000000001
1747,Wag the Dog (1997),Comedy,120885,586,3.338709677419355,31,1997,Wag the Dog,['Comedy'],15000000.0,,False,"Tras ser pillado in fraganti en una situación escandalosa unos días antes de su reelección, el presidente de los Estados Unidos decide inventarse un conflicto que desvíe la atención de la prensa de su affaire. Uno de sus consejeros se pone en contacto con un productor de Hollywood para crear una cortina de humo: una guerra en Albania a la que el presidente pueda poner fin heroicamente ante las cámaras de televisión.",64256513.0,97.0,6.942,1017.0,2.8983,1997-12-25,en,Wag the Dog,/vO3yxEUiMKFOf8yQho0O1c65gxn.jpg,/17XYjWuk0chzJe3obHdGAjt3MK3.jpg,United States of America,shqip|English,New Line Cinema|Tribeca Productions|Baltimore Pictures|Punch Productions,R,Robert Richardson,Mark Knopfler,Stu Linder,"gulf war|central intelligence agency (cia)|rape|usa president|washington dc, usa|government|war veteran|election campaign|presidential election|staging|politics|movie business|albania|sex scandal|senator|media adviser|manipulation of the media|conspiracy|soldier|extramarital affair","After being caught in a scandalous situation days before the election, the president does not seem to have much of a chance of being re-elected. One of his advisers contacts a top Hollywood producer in order to manufacture a war in Albania that the president can heroically end, all through mass media.",Nominated for 2 Oscars. 2 wins & 23 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.1/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '74/100'}]",7.1,"92,311",74.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dustin Hoffman,Robert De Niro,Anne Heche,Stanley Motss,Conrad Brean,Winifred Ames,Woody Harrelson,Denis Leary,Willie Nelson,Andrea Martin,Kirsten Dunst,Sergeant William Schumann,Fad King,Johnny Dean,Liz Butsky,Tracy Lime,Barry Levinson,Jane Rosenthal,Hilary Henkin,Comedy,RomanticTone,Power,EpisodicNarrative,Historical,FeatureFilm,0.7000000000000001
1748,Dark City (1998),Adventure|Film-Noir|Sci-Fi|Thriller,118929,2666,3.8229166666666665,48,1998,Dark City,"['Adventure', 'Film-Noir', 'Sci-Fi', 'Thriller']",27000000.0,Todos tenemos miedo a la oscuridad.,False,"Al despertar solo en un extraño hotel y habiendo perdido la memoria, John Murdoch se ve envuelto en una peligrosa búsqueda de su identidad en una ciudad donde la noche parece nunca terminar, mientras es perseguido por las autoridades como el autor de una serie de sádicos y brutales asesinatos.",27200000.0,100.0,7.332,3077.0,5.1224,1998-02-27,en,Dark City,/xZiUwgdXMUMY8vEpMylOahUIDzL.jpg,/sWi4SSeVPii4NU365Df9vzX1yOX.jpg,Australia|United States of America,English,New Line Cinema|Mystery Clock Cinema,R,Dariusz Wolski,Trevor Jones,Dov Hoenig,beach|experiment|paranoia|dystopia|sleep|manipulation|mad scientist|fugitive|serial killer|memory|cyberpunk|duel|parallel world|murder investigation|alien race|alternative reality|tech noir|false memory|implanted memory|humanity|neo-noir|accused of murder|retrofuturism|amnesiac|imaginary world|urban gothic|new species of human|sleeping spell|human experiment|complex|quest for identity|eternal night|lovecraftian|memory transfer|soul seekers|world of darkness|suspenseful|prostitute killer|reality-bending|assassino em série|dying race|amnésia,"John Murdoch awakens alone in a strange hotel to find that he has lost his memory and is wanted for a series of brutal and bizarre murders. While trying to piece together his past, he stumbles upon a fiendish underworld controlled by a group of beings known as The Strangers who possess the ability to put people to sleep and alter the city and its inhabitants. Now Murdoch must find a way to stop them before they take control of his mind and destroy him.",12 wins & 19 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.6/10'}, {'Source': 'Metacritic', 'Value': '66/100'}]",7.6,"223,194",66.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,Rufus Sewell,William Hurt,Kiefer Sutherland,John Murdoch,Inspector Frank Bumstead,Dr. Daniel P. Schreber,Jennifer Connelly,Richard O'Brien,Ian Richardson,Bruce Spence,Colin Friels,Emma Murdoch,Mr. Hand,Mr. Book,Mr. Wall,Det. Eddie Walenski,Alex Proyas,Alex Proyas,Alex Proyas,Adventure,SuspensefulTone|DarkTone,Identity|Love,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1777,"Wedding Singer, The (1998)",Comedy|Romance,120888,11003,3.419642857142857,56,1998,"Wedding Singer, The","['Comedy', 'Romance']",18000000.0,Vas a festejar como si fuera 1985.,False,"Robbie trabaja como cantante en banquetes de boda, y está a punto de casarse. Ese día tiene que trabajar como camarera Julia, una joven que también está a punto de casarse y en cuya boda actuará Robbie. Pero a Robbie le dejará plantado su novia en el altar, y Julia dejará a su novio tras descubrir su verdadera personalidad, lo que provocará que ambos se conozcan e inicien una relación.",123306987.0,100.0,6.8,1861.0,2.097,1998-02-13,en,The Wedding Singer,/tzDJ7QqogUYa5pVAMHdq6HHFLjQ.jpg,/7Kfuj85Bbi6EJqfhg2wKUh2fEkN.jpg,United States of America,English,Robert Simonds Productions|Juno Pix|New Line Cinema|Brad Grey Pictures,PG-13,Tim Suhrstedt,Teddy Castellucci,Tom Lewis,marriage proposal|love of one's life|wedding vows|bride|bridegroom|falling in love,"Robbie Hart is singing the hits of the 1980s at weddings and other celebrations. He also can keep the party going in good spirit, he knows what to say and when to say it. Julia is a waitress at the events where Robbie performs. When both of them find someone to marry and prepare for their weddings, it becomes clear that they've chosen wrong partners.",5 wins & 7 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.9/10'}, {'Source': 'Rotten Tomatoes', 'Value': '72%'}, {'Source': 'Metacritic', 'Value': '60/100'}]",6.9,"171,765",60.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,Adam Sandler,Drew Barrymore,Christine Taylor,Robbie Hart,Julia Sullivan,Holly Sullivan,Allen Covert,Matthew Glave,Ellen Albertini Dow,Angela Featherstone,Alexis Arquette,Sammy,Glenn Gulia,Rosie,Linda,George,Frank Coraci,Jack Giarraputo,Tim Herlihy,Comedy,RomanticTone,Love|Family,EpisodicNarrative,Historical,FeatureFilm,0.7333333333333334
1784,As Good as It Gets (1997),Comedy|Drama|Romance,119822,2898,3.6979166666666665,96,1997,As Good as It Gets,"['Comedy', 'Drama', 'Romance']",50000000.0,Una comedia del corazón que se va por la garganta.,False,"Melvin Udall, un escritor obsesivo y maniático, es uno de los seres más desagradables y desagradecidos que uno pueda tener como vecino. Pero, un buen día, tiene que hacerse cargo de un perro al que odia a muerte. La presencia en su vida del animal ablandará su corazón.",314178011.0,139.0,7.4,4004.0,4.0291,1997-12-19,en,As Good as It Gets,/zr9FWAFnjeBugw725udOypnXXMY.jpg,/x7y8ezKtU1vRInk0dmbvDoKgJ8u.jpg,United States of America,English,TriStar Pictures|Gracie Films,PG-13,John Bailey,Hans Zimmer,Richard Marks,new york city|friendship|waitress|single parent|restaurant|lone wolf|dogsitter|road trip|racist|neighbor|author|obsessive compulsive disorder (ocd)|single mother|home invasion|dog|novelist|art dealer|rude|obnoxious|unlikely friendship|hospitalization|painter as artist|generosity|mother son relationship|dog owner|gay artist|unexpected romance|daily routine|child with illness|homophobic,"New York City. Melvin Udall, a cranky, bigoted, obsessive-compulsive writer, finds his life turned upside down when neighboring gay artist Simon is hospitalized and his dog is entrusted to Melvin. In addition, Carol, the only waitress who will tolerate him, must leave work to care for her sick son, making it impossible for Melvin to eat breakfast.",Won 2 Oscars. 38 wins & 54 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '7.7/10'}, {'Source': 'Rotten Tomatoes', 'Value': '86%'}, {'Source': 'Metacritic', 'Value': '67/100'}]",7.7,"334,553",67.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,Jack Nicholson,Helen Hunt,Greg Kinnear,Melvin Udall,Carol Connelly,Simon Bishop,Cuba Gooding Jr.,Shirley Knight,Jesse James,Yeardley Smith,Lupe Ontiveros,Frank Sachs,Beverly Connelly,Spencer Connelly,Jackie Simpson,Nora Manning,James L. Brooks,Kristi Zea,Mark Andrus,Comedy,RomanticTone,Family|Love|Justice,EpisodicNarrative,Historical,FeatureFilm,0.7666666666666666
1805,Wild Things (1998),Crime|Drama|Mystery|Thriller,120890,617,3.0161290322580645,31,1998,Wild Things,"['Crime', 'Drama', 'Mystery', 'Thriller']",20000000.0,Ellas se mueren por jugar contigo.,False,"Sam Lombardo, un atractivo consejero de un instituto, es acusado de violación por una sexy y seductora alumna, hija de una importante mujer de la alta sociedad de Blue Bay, Florida. Cuando el sargento de la policía Ray Duquette comienza a investigar el caso, descubre que otra alumna también declara haber sido violada por el mismo hombre.",67200000.0,108.0,6.366,1891.0,4.1934,1998-03-20,en,Wild Things,/u16AJmrMWMw7s6pdlU3D6Mcto5w.jpg,/qVKhr3WcbSQKJmVJhKq9ov3iwcT.jpg,United States of America,English,Mandalay Entertainment,R,Jeffrey L. Kimball,George S. Clinton,Elena Maganini,sailboat|florida|rape|sexual abuse|court case|blackmail|eroticism|sailing|seduction|everglades|heart-throb|cheerleader|menage a trois|conspiracy|duringcreditsstinger|erotic thriller|accusation|pool,"Having recently been named educator of the year, Sam Lombardo is the well-liked guidance counselor and sailing instructor at Blue Bay High School on the Florida coast just outside Miami. The student body of the school is largely comprised of the offspring of the country club set, and while he helps any student he can, he especially tries to mentor those who are disadvantaged, such as Jimmy Leach who would not have been able to afford being in the sailing program otherwise, and tough Suzie Toller, a proverbial swamp girl who he's helped through a few scrapes with the law in the absence of any parents, Suzie living with her streetwise grandmother Ruby at an alligator sideshow zoo. Although not socioeconomically part of that country club set himself, he nonetheless has ingratiated himself within it, he having slept with a good number of the country club maidens, he currently settled into a relationship with Barbara Baxter, the well-off daughter of high powered lawyer Tom Baxter. Sam's world comes crashing down around him when student Kelly Van Ryan, who has made it quite clear to her classmates she is sexually attracted to him and who is the daughter of one of his former bed mates, sexually provocative widow and socially powerful Sandra Van Ryan, accuses him of raping her. Already in trouble in that no one can fight and win against the Van Ryans in Blue Bay, Sam, whose career is ruined regardless of his guilt or innocence in never being able to recover from such accusations, gets into even more problems when Suzie quickly thereafter comes forward also accusing him of previously raping her, her story similar to Kelly's. The likelihood of Kelly and Suzie colluding together to manufacture similar stories is remote as it is well known that they have always detested each other. Having now become persona non grata among that country club set, Sam is forced to hire sleazy storefront lawyer Ken Bowden to defend him. Blue Bay Police Detective Ray Duquette of the Sex Crimes Division, he investigating with his partner Gloria Perez, goes against her advice and that of DA Bryce Hunter by delving into sensitive areas in believing that not all associated with the case are as they appear on the surface.",2 wins & 4 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '6.6/10'}, {'Source': 'Rotten Tomatoes', 'Value': '65%'}, {'Source': 'Metacritic', 'Value': '51/100'}]",6.6,"138,959",51.0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,Kevin Bacon,Matt Dillon,Neve Campbell,Sergeant Ray Duquette,Sam Lombardo,Suzie Toller,Denise Richards,Theresa Russell,Bill Murray,Daphne Rubin-Vega,Robert Wagner,Kelly Van Ryan,Sandra Van Ryan,Kenneth Bowden,Detective Gloria Perez,Tom Baxter,John McNaughton,Steven A. Jones,,Crime,SuspensefulTone,Justice,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1831,Lost in Space (1998),Action|Adventure|Sci-Fi,120738,2157,2.4482758620689653,29,1998,Lost in Space,"['Action', 'Adventure', 'Sci-Fi']",80000000.0,Piérdete....,False,"El profesor John Robinson se embarca junto a su familia en la nave Júpiter II para realizar una misión. Pero en la nave también navega el Dr. Smith, enviado por fuerzas enemigas para sabotear la misión, que provocará un incidente a partir del cual la nave deambulará sin rumbo fijo por las galaxias.",136159423.0,130.0,5.433,1282.0,3.0759,1998-04-03,en,Lost in Space,/aj0jz46jvZm7gdTrcrOvu7VX1KV.jpg,/qu0HXKZBsugBiHJm4QZdFiSrvPi.jpg,United States of America,English,Saltire Entertainment|New Line Cinema|Irwin Allen Productions|Prelude Pictures,PG-13,Peter Levy,Bruce Broughton,Ray Lovejoy,future|time travel|robot|sabotage|deep space|2050s,"In the year 2058, the Earth will soon be uninhabitable after the irreversible effects of pollution and global warming! Professor John Robinson, lead scientist of the Jupiter 2 Mission, will lead his family to the habitable planet Alpha Prime to prep it for colonization. The Jupiter 2 is equipped with a hyperdrive that allows faster-than-light travel, which will eventually be employed to evacuate the citizens of Earth. However hypergates must be constructed on Earth and Alpha Prime to provide stable points of departure and arrival. Dr. Zachary Smith is bribed by a terrorist organization to sabotage the mission, and ends up an unwilling stowaway as the ship blasts off.",3 wins & 17 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.2/10'}, {'Source': 'Rotten Tomatoes', 'Value': '27%'}, {'Source': 'Metacritic', 'Value': '43/100'}]",5.2,"76,464",43.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,William Hurt,Matt LeBlanc,Mimi Rogers,Prof. John Robinson,Maj. Don West,Dr. Maureen Robinson,Heather Graham,Gary Oldman,Lacey Chabert,Jack Johnson,Jared Harris,Dr. Judy Robinson,Dr. Zachary Smith,Penny Robinson,Will Robinson,Older Will Robinson,Stephen Hopkins,Carla Fry,Akiva Goldsman,Action,SuspensefulTone,Family,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1876,Deep Impact (1998),Drama|Sci-Fi|Thriller,120647,8656,3.069767441860465,43,1998,Deep Impact,"['Drama', 'Sci-Fi', 'Thriller']",75000000.0,Los océanos se levantan. Las ciudades caen. La esperanza permanece.,False,El descubrimiento de un meteorito que viene en dirección a la Tierra a gran velocidad pone a toda la Humanidad en estado de alerta. Las naciones de todo el mundo preparan planes para tratar de salvar al mayor numero de personas y de especies animales posibles.,349464664.0,121.0,6.231,3213.0,4.6556,1998-05-08,en,Deep Impact,/71SSQCG61ckKVZc3e2U1aZlHNY5.jpg,/pWmJBkdb0EMb3PSd2f9wjza0krb.jpg,United States of America,English,Paramount Pictures|DreamWorks Pictures|Amblin Entertainment|The Zanuck/Brown Company,PG-13,Dietrich Lohmann,James Horner,David Rosenbloom,usa president|nasa|natural disaster|space mission|comet|tsunami|astronomer|astronaut|meteorologist|tidal wave|woman director|disaster movie,"Journalist Jenny Lerner is assigned to look into the background of Secretary Alan Rittenhouse who abruptly resigned from government citing his wife's ill health. She learns from his secretary that Rittenhouse was having an affair with someone named Ellie but when she confronts him, his strange reaction leads her to reconsider her story. In fact, a comet, discovered the previous year by high school student Leo Biederman and astronomer Dr. Marcus Wolf, is on a collision course with the Earth, an Extinction Level Event. A joint US-Russian team is sent to destroy the comet but should it fail, special measures are to be put in place to secure the future of mankind. As the space mission progresses, many individuals deal with their fears and ponder their future.",5 wins & 14 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '6.3/10'}, {'Source': 'Rotten Tomatoes', 'Value': '45%'}, {'Source': 'Metacritic', 'Value': '40/100'}]",6.3,"199,379",40.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,Robert Duvall,Téa Leoni,Elijah Wood,Capt. Spurgeon 'Fish' Tanner,Jenny Lerner,Leo Biederman,Vanessa Redgrave,Morgan Freeman,Maximilian Schell,James Cromwell,Ron Eldard,Robin Lerner,President Tom Beck,Jason Lerner,Alan Rittenhouse,Oren Monash,Mimi Leder,Richard D. Zanuck,,Drama,DramaticTone,Family,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
1882,Godzilla (1998),Action|Sci-Fi|Thriller,120685,929,1.9545454545454544,33,1998,Godzilla,"['Action', 'Sci-Fi', 'Thriller']",130000000.0,¡El tamaño importa!,False,"Las pruebas nucleares realizadas por los franceses en el Pacífico originan la aparición en el océano de un reptil mutante, de enormes dimensiones, localizado tras el ataque a un barco pescador japonés. Sin embargo, la criatura no se va a limitar a vivir en el agua: Godzilla se dirige con rumbo fijo a Nueva York, en cuyas calles causará el pánico.",379014294.0,138.0,5.648,4126.0,4.5545,1998-05-20,en,Godzilla,/68B48ivqAMfrUPaZ6wy8TreevpQ.jpg,/gT4XVSEmGKOJ0EgSEUTfCeqgEtc.jpg,United States of America|Japan,English|Français|日本語|Pусский|Español,TriStar Pictures|Independent Pictures|Fried Films|Centropolis Entertainment,PG-13,Ueli Steiger,David Arnold,Peter Amundson,new york city|atomic bomb|missile|intelligence|pregnancy|destroy|boat accident|giant monster|atomic bomb test|us army|flowerpot|creature|kaiju|military|animal horror|godzilla|disrespectful,"In the wake of extensive nuclear testing in the South Pacific Ocean, the low-profile scientist, Niko Tatopoulos, is summoned by the U.S. Army to shed light on the mysterious attack on a fishing ship, and the ominous sightings of a gargantuan sea-dragon. Before long, a mutated scaly nightmare in the shape of Godzilla--a massive and all-powerful radioactive sauroid--threatens to level the rain-soaked New York City, against the backdrop of a crippling bureaucracy and the military's futile attempts to stop the invincible beast from the ocean. Now, it's up to Niko; the cryptic insurance agent, Philippe; the determined reporter, Audrey, and her brave cameraman, Victor, to put an end to Godzilla's reign of terror before it's too late. Is there a reason why Godzilla has chosen Manhattan for its den?",10 wins & 13 nominations total,PG-13,"[{'Source': 'Internet Movie Database', 'Value': '5.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '20%'}, {'Source': 'Metacritic', 'Value': '32/100'}]",5.5,"210,191",32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,Matthew Broderick,Jean Reno,Maria Pitillo,Dr. Niko Tatopoulos,Philippe Roaché,Audrey Timmonds,Hank Azaria,Kevin Dunn,Michael Lerner,Harry Shearer,Arabella Field,Victor 'Animal' Palotti,Colonel Hicks,Mayor Ebert,Charles Caiman,Lucy Palotti,Roland Emmerich,Dean Devlin,Roland Emmerich,Action,SuspensefulTone,,LinearNarrative,Historical,FeatureFilm,0.5666666666666667
1884,Fear and Loathing in Las Vegas (1998),Adventure|Comedy|Drama,120669,1878,3.967391304347826,46,1998,Fear and Loathing in Las Vegas,"['Adventure', 'Comedy', 'Drama']",18500000.0,"Si había que hacer, ellos estaban allí.",False,"El periodista deportivo Raoul Duke y su abogado el doctor Gonzo van a Las Vegas para hacer un reportaje sobre una carrera de motos. Su descapotable rojo está equipado con todo tipo de fármacos estimulantes y un arsenal de hierbas dopantes. Esto les permitirá hacer un alucinado viaje, físico y mental, por la decadente América de los setenta.",10700000.0,118.0,7.213,4886.0,4.9967,1998-05-22,en,Fear and Loathing in Las Vegas,/yYoH7nCw1UXdpqZDXPoL8IsUK2y.jpg,/4BcunK3qpDAMBM5YBsCgQWx9zB6.jpg,United States of America,English,Summit Entertainment|Universal Pictures|Fear and Loathing LLC|Rhino Films|Shark Productions,R,Nicola Pecorini,Ray Cooper,Lesley Walker,journalist|casino|based on novel or book|1970s|paranoia|cocaine|dark comedy|lsd|hallucination|fake identity|surrealism|road trip|lawyer|hitchhiker|las vegas|drugs|buddy|desert|gonzo journalist|cadillac convertible|police convention|psychedelia|absurd|hotel suite,"The big-screen version of Hunter S. Thompson's seminal psychedelic classic about his road trip across Western America as he and his large Samoan lawyer searched desperately for the ""American dream""... they were helped in large part by the huge amount of drugs and alcohol kept in their convertible, The Red Shark.",1 win & 3 nominations total,R,"[{'Source': 'Internet Movie Database', 'Value': '7.5/10'}, {'Source': 'Rotten Tomatoes', 'Value': '51%'}, {'Source': 'Metacritic', 'Value': '41/100'}]",7.5,"316,089",41.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Johnny Depp,Benicio del Toro,Tobey Maguire,Raoul Duke,Dr. Gonzo,Hitchhiker,Michael Lee Gogin,Larry Cedar,Brian Le Baron,Katherine Helmond,Michael Warwick,Uniformed Dwarf,Car Rental Agent - Los Angeles,Parking Attendant,Desk Clerk at Mint Hotel,Bell Boy,Terry Gilliam,Patrick Cassavetti,Terry Gilliam,Adventure,ComedyTone|DarkTone,Justice|Identity,LinearNarrative,Historical,FeatureFilm,0.7000000000000001
